3.36982E+17,N,"@iLuVONette sigh u sittin so good, cuz i in dat state right now.... I need some Cymbalta (the drug for depression) right now!"
3.36982E+17,Y,"@FriarDanny I appreciate it. I gained over 30lbs with Paxil so I'm trying something different, tired of the appetite side effects."
3.36983E+17,N,@joedeens @nurse_w_glasses @tinabaker21 @quetiapinefella @nevharvey surely having an addiction to nicotine is an excuse for smoking?
3.36986E+17,N,"OMG, who the heck is this defense attorney on @jvelezmitchell and why doesn't someone give him a freaking LOZENGE already?!! #JodiArias"
3.39623E+17,N,"@GovChristie #guns or #FDA approved #Drugs? Elizabeth Bush, age 13, (#Paxil) was responsible for a school shooting in Pennsylvania."
3.39679E+17,N,So 30- 60 Mg of Nicotine in one go is enough to kill you.
3.39707E+17,N,"@larrymeath very well done!! I'm still on my e-fag, down to the lowest nicotine level now x"
3.39716E+17,N,"I used 2 go dummy on tht P, crash test, now that P throw bak, any gven 9t id stl pop that ass lika prozac"
3.39743E+17,N,AND SHE'S LIKE 'WHY?' ERR CUZ THEY CONTAIN A LIQUID CALLED NICOTINE
3.39785E+17,N,"Just got home from the doctor's office. I am now prescribed to Zoloft, Abilify, Seroquel, and birth control."
3.39789E+17,N,I need my daily dose if nicotine !
3.39808E+17,N,Had exhausted his lozenge he told me how many times the screw of the.
3.39813E+17,N,10% nicotine just isnt enough.
3.39813E+17,N,@vikkaroni Im going a little Favstar crazy today :/ maybe I'll double up on the seroquel tomorrow
3.39819E+17,N,"Depression hurts, Cymbalta can help"
3.39827E+17,N,Had exhausted his lozenge he told me how many times the screw of the.
3.39842E+17,N,"Quote of the week ""I'm tired, I'm hungry, I NEED SOME NICOTINE!!!"" Hahaha made me laugh so much"
3.39843E+17,N,"...and yes, nicotine is a drug"
3.39846E+17,N,FUCKING NICOTINE DRIVING MY FUCKING MIND UP THE FUCKING WALL. I FEEL LIKE KATHY BATES
3.39861E+17,N,lamictal clearly DOES NOT FUCKING WORK!!!!!!!
3.39868E+17,N,Nicotine and energy drinks are the only things keeping me awake at work right now.
3.39887E+17,N,I can only get 14 days supply of olanzapine at a time
3.39888E+17,N,Prescribed Wellbutrin and got an OKAY to get off Effexor as fast as possible. To be on the look out for symptoms of mania.. In case #bipolar
3.39898E+17,N,Nicotine is so stress relieving.
3.39909E+17,N,Nicotine will just be casting a brother -_-
3.39912E+17,N,"@PaxilParox ""Paxil"" is right up there with ""Joey"" and ""Daniel."""
3.39914E+17,N,Just do it (and blame the prozac).
3.39923E+17,N,And he's getting addicted to nicotine.
3.39927E+17,N,"Possible cymbalta side effects include: asshole falls out, and/or morph into a preying mantis. Ask your Dr. If cymbalta is right for you."
3.39932E+17,N,"@GovChristie #guns or #FDA approved #Drugs? Elizabeth Bush, age 13, (#Paxil) was responsible for a school shooting in Pennsylvania."
3.39936E+17,N,my ma jus bouqht me sum nicotine qum !
3.39938E+17,N,@mollllyjaneee: I don't even think theres nicotine in hookah so wtf you guys fienin for? THANK FUCKING YOU.
3.39952E+17,N,Breathe me in I'm your nicotine
3.39956E+17,N,I fully believe these nicotine patches have made it possible to get this far with not smoking.
3.39962E+17,N,"depression hurts, cymbalta can help? one of that shits many awful symptoms is ""thoughts of suicide""..."
3.39963E+17,N,Caffeine&nicotine
3.39975E+17,N,Niggas try an smoke you just like nicotine
3.39978E+17,N,Lack of nicotine uh. I dont have enough money buy. -.-
3.39992E+17,N,Nicotine insufficiency
3.39993E+17,N,I don't even smoke and I need nicotine right now haha
3.40007E+17,N,"The only thing keeping me from driving drunk right now is this nicotine gum. You're welcome, tweekers."
3.40007E+17,N,Prozac is ALL THAT I NEED
3.40016E+17,N,Serious lack of nicotine in my system
3.40039E+17,N,â€œ@rockpoolgroup: The team that brings you Cipro Pizza al Taglio great food at great pricesâ€ù - watch the blog for a review soon! lovely food!
3.40055E+17,N,And now it's screaming for nicotine
3.40069E+17,N,"There's nice cool breeze coming into the dispensary, somewhere between the olanzapine and the Xanax."
3.4008E+17,N,@DoctorChristian can a broken femur with gamma nail which broke from taking fosamax break in diff part of femur from original break
3.40115E+17,N,"My heart is like a cigar. Breathe me in, can you smell the nicotine on my skin? My heart is on fire and you my love, you are my lighter"
3.40137E+17,N,Some People Relax With Spa.. For me just nicotine and caffeine
3.40139E+17,N,"Just been called helpful and friendly by a client apparently. I've been fucking miserable today, so she must be on prozac or something"
3.40152E+17,N,The only consistence in my diet is nicotine and thc. 
3.40176E+17,N,my nicotine
3.402E+17,N,@CNN Mother Nature needs a Prozac. Those poor people need a break.
3.40223E+17,N,Nicotine always makes me get out of a bad mood
3.40228E+17,N,"Chat with the beure herself, got my nicotine and a stroll in the dark #perfect"
3.40233E+17,N,Dahill depression hurts cymbalta can help
3.40234E+17,N,all my niggas keep ah sig no nicotine
3.40236E+17,N,Frnz R D Smell Of Cigrates Wch Stays In D Finger Tips 4 A Short Tym Bt True Frnz R Lik D Nicotine In D Cigrates Wch Stay In D Hrt Til Death.
3.40236E+17,N,"@JoshCollett13 @Rods_10 I can get you anything, you need weed, you need Prozac- I know how you white boys get depress, smile your white!"
3.40247E+17,N,"May 31, World No Tobacco Day. June 1, Amnesty day, any crimes from May 31 as a result of rage brought on by nicotine withdrawl are forgiven."
3.40249E+17,N,Lol my stepdad is lecturing me on how much nicotine is in hookah pens LOLOL k jackass I'm not gonna die from it right now
3.40249E+17,N,Would you care for a lozenge - @kristen_manza
3.4025E+17,N,"it looks like tonightâ€™s cocktail is going to be xanax, heroin, seroquel, and the powerpuff girls, ya'know, for some deadly relaxationnnnn"
3.4025E+17,N,This is why Spain is such a happy place. MT @FoodieFollows: Saffron has antidepressant effects comparable to Prozac
3.40251E+17,N,"i aint taking no as a answer, the kid spit nicotine so come get cancer"
3.40252E+17,N,Haven't had a nicotine fixer in a week. #PraiseHim
3.40255E+17,N,@poshstr0nomical kiss a nigga taste that nicotine
3.40256E+17,N,@jordanzeigler - Try some nicotine gum to play it safe - ha ha.
3.40256E+17,N,"Boy, I need some fucking nicotine."
3.40257E+17,N,@meghaanc we need Starbucks patches like nicotine ones lol
3.40258E+17,N,"â€œ@YourGFAdmireMe: nicotine , rocket fluid , bitch get it tf together ,â€ùdont forgot cat piss yummm"
3.40259E+17,N,"@ChevyEaster You should get an E-cig then. It's like nicotine all day, everyday, with ballin flavors."
3.4026E+17,N,I've also been caffeine- and nicotine-free for 1 week. #DYING
3.4026E+17,N,Lackin of nicotine
3.4026E+17,N,@mrrajatkapoor take up running mate and the thought won't cross u again! It releases the same hormones as nicotine
3.40261E+17,N,BLIND TASTE TEST ON HELL'S KITCHEN OH HELL YES THE LARGEST GROUP OF CHAIN SMOKERS ON TV TRYING TO GUESS FOOD ON NICOTINE-TAINTED TONGUES.
3.40261E+17,N,@kracker123 I'm takin 2 guns with me tonight I can't smoke inside and ain't no panther gonna keep me from my nicotine
3.40261E+17,N,@chubachups it was mega hard. Glad on the up now. Had to agree wiv doc that i went on prozac cus that womem.sucked me.dry until o cracked x
3.40262E+17,N,"@catherinemep @fuzzy_anne Further, they are specifically not medication - not meant for nicotine abstinence or cessation."
3.40264E+17,N,@fucktyler am I dope enough to ass fuck the dude who made nicotine?
3.40266E+17,N,no tobacco day OR no nicotine day?
3.40267E+17,N,I can feel the rush of nicotine from my lungs to my brain cells.
3.40267E+17,N,@Greasy_Tom gotta do it. #nicotine
3.40269E+17,N,"@Wasiq96 Wasiq.. It's okay. I can tell you're heading towards a bottomless pit. Depression hurts, cymbalta can help."
3.40269E+17,N,@overeducatedgrl I wish that they'd let BBC #Sherlock smoke more... Nicotine patches aren't the same.
3.40269E+17,N,"Within three (3) days of quitting smoking, all the nicotine in your system will be eliminated. #NoTobacco at KSU SANTI AJI http://www.yotomo"
3.40269E+17,N,"If you can't sleep in a high stress job, the latest best thing, under the care of a qualified physician, is low dose quetiapine (Seroquel)."
3.4027E+17,N,"Keep yo black n milds, cuz me no nicotine."
3.4027E+17,N,Cymbalta can help u
3.40271E+17,N,"World No (it supposed to be Tar & Nicotine, not) Tobacco Day. Let's smoke pot!"
3.40271E+17,N,My 5 year old cousin is on liquid Prozac... EVERYONE in my family has horrible anxiety #CrazyFamilyProblems
3.40271E+17,N,"Even if someone continues to USE METH, WITH QUETIAPINE, the meth receptors are spared and you don't spiral into lethal depression."
3.40271E+17,N,@jeff_and_ocd my doctor told me they don't prescribe Paxil to people as young as me
3.40273E+17,N,the devil i know his hands are like nicotine the devil i know won't let me be
3.40273E+17,N,"@mzHillBilli @haylieschotter agreed, I switched to the personal nicotine vaporizer 3 years ago and never looked back."
3.40275E+17,N,Knowledge is power!Levaquin antibiotic interacts with the medication seroquel and can cause heart arrthymias.Learnt something new today YES!
3.40276E+17,Y,This new baccy is just making my cough so much worse but ahhh well need my nicotine
3.40277E+17,N,Nicotine and faded dreams
3.40278E+17,N,"â€œThat is all I want in life: for this pain to seem purposeful.â€ù â€• Elizabeth Wurtzel, Prozac Nation"
3.40278E+17,N,"â€œIf you are chronically down, it is a lifelong fight to keep from sinking â€ù â€• Elizabeth Wurtzel, Prozac Nation"
3.40279E+17,N,tea and nicotine is a great combination
3.40279E+17,N,"THIS---> â€œMental illness is so much more complicated than any pill that any mortal could invent.â€ù â€• Elizabeth Wurtzel, Prozac Nation"
3.40279E+17,N,I need a throat lozenge
3.4028E+17,N,"Apparently I'm sexually attracted to women who smoke. Well played, nicotine-free brain."
3.40281E+17,N,i might make eCigs part of my personal brand please allow me to smoke nicotine vapor in your home
3.40282E+17,N,I think I need sum Cymbalta or Prozac or sum kinda ting :/
3.40284E+17,N,I've been free of nicotine for... 7 months? #CongratulationsToMe
3.40284E+17,N,"Hahaha everyone's flippin out cus it's ""No Tobacco Day"" from today til 2nd June. Gonna have nicotine deprived crazies in the streets today"
3.40285E+17,N,"Eating Paleo but taking Prozac kinda defeats the purpose, right?"
3.40285E+17,N,Haven't had any nicotine all MF DAY!!!!!!
3.40286E+17,N,"....worst hangover that I ever had. Took six hamburgers and scotch all night, nicotine for breakfast, just to put me right. - Dire Straits"
3.40286E+17,N,mmm a checmical tickeling my gamma-Aminobutyric acid receptor causing a anxiolytic effect followed by a breakdown into alpha-hydroxyetizolam
3.40286E+17,N,my seroquel and psycho battle rages on
3.40287E+17,N,"What a great store @Walmart is: I loss IQ points, gained weight & got addicted to nicotine - all in under 15 min from going in !!"
3.40287E+17,N,I swear decem forgetting she has CYMBALTA! Take ur meds!
3.40289E+17,N,"@dELYSEious @mowgli3 Funny, cos being on lamictal actually keeps mosquitos from biting me."
3.4029E+17,N,"maybe it's the good weed, maybe it's the nicotine"
3.4029E+17,N,#IfIHadALifeSentence I'd die because you can't have nicotine in prison anymore.. lol
3.4029E+17,N,"Things I would give up for a #Heat loss tonight: Nicotine, Secret Obsession of Bubble Gum Pop music, TMZ, and The Voice. #NBAPlayoffs"
3.4029E+17,N,Someone should create nicotine infused beer Popsicles packaged in lottery tickets. Most addicting thing ever.
3.40291E+17,N,Please please no tobacco. No nicotine .n yess no smoking !
3.40292E+17,N,"Internet usage, particularly Insta, Tweer and Facecrack are all very similar to Nicotine. You crave and get addicted, quickfix, repeat..."
3.40293E+17,N,@dannicherie This game has nicotine in it!
3.40293E+17,N,"@Dreams_Blow I feel you on that one, I like to get all the THC before nicotine"
3.40294E+17,N,"@PsychNurseinWI risperdal and zyprexa ROCK! Abilify, seen it work a little. Geodon has too many probs, I remember when it was 1st line!!"
3.40294E+17,N,"I said I was into you? You said you were into me, you never answer on the phone, with your nicotine lips and your heart of stone (8)"
3.40295E+17,N,I'm going to be so hopped up on Nicotine and Diet Mountain Dew for Game 6 #Pacers #CantWait
3.40296E+17,N,@NBCLA it's interesting since nicotine and caffeine are both addictive substances
3.40296E+17,N,Sleep and nicotine deprived. Kill me?
3.40296E+17,N,@stayseecakes its the nicotine leaving your body:D
3.40296E+17,N,"Quitting Killer Cigs is our mission, @michael_perry13 . Great benefits for dippers who quit too. Same addiction (nicotine), same cures."
3.40297E+17,N,"Another movie I hadn't seen: Prozac Nation. It also wasn't love, but it held my attention."
3.40299E+17,N,Go Mario! :) RT @MarioMc_Snake: 1 week strong nicotine free...
3.403E+17,N,I don't understand why people want hookuh pens like when you get addicted to the nicotine I'm gonna laugh
3.40301E+17,N,RT @dopeslim: I. need. nicotine. pic.twitter.com/j9wRDqCQRT
3.40301E+17,N,Mimi needs some damn Prozac boyyyyy
3.40303E+17,N,Back on the Prozac and feeling GOOOOD!
3.40304E+17,N,"@shakeymike is feeling under the weather. I had to put out the trash. It's weird, I liked it. I even gave Max his prozac myself. #imaboss"
3.40305E+17,N,The nicotine in chewing tobacco is a deadly poison and it kills your taste buds.
3.40306E+17,N,"@craigsdaughter how long have you been on Tysabri, if you don't mind my asking?"
3.40307E+17,N,@BuddyOProof awww you almost penetrated the Prozac! I love u Buddy!
3.40307E+17,N,John Denver --: bye bye grog bye bye nicotine give me vassaline I think I'm going Inside willie nelson --: sniffing persil up my nos again
3.40307E+17,N,Day 1 no Nicotine.
3.40309E+17,N,"â€œ@MickeyDLoving: Let me be your fiend, you be my nicotineâ€ù can you be any gayer?"
3.4031E+17,N,@upallskrillex Chain smokin nicotine say fuck a fast deal
3.40311E+17,N,In my hood niggas try to smoke ya just like nicotine.
3.40311E+17,N,102.) I didn't eat for 20 days. Just drank water. I was sick. Checked in and out of the pysch ward. Suicide watch. PROZAC. All that
3.40311E+17,N,@Andy_Spurs00 to stay with mr.zometa and play soccer ((;
3.40312E+17,N,@BRM This is RIGHT way 2C movies. The hysteria of moment plays n2 marketing & craven need 4 crix consensus. Time is a fresh mint lozenge.
3.40312E+17,N,Jheez this lozenge is very minty and the box said its wild berries
3.40312E+17,N,"bro, fast food grease, nicotine and hella THC is all that runs thru my veins. like damn I'm unhealthy. FUCK"
3.40312E+17,N,"@Divined_Power: Wrote a poem about nicotine, but went in on it Thank you. Im ready to hear you go."
3.40313E+17,N,"My nicotine, my blue dream."
3.40313E+17,N,@CCinneide ohhh so it really has nicotine and they smell like a cigar. Nice!!!
3.40314E+17,N,I just don't know if I want to take 40 MG of Paxil twice a day.
3.40314E+17,N,@baybeecarrot Trazodone But you might have troubles waking up in the morning. 1/2 tablet is enough for a night I could give you 10 for 10$?
3.40315E+17,N,104.) This is a pic of me during my depression... Spikey dread curls... Heavy Metal... PROZAC. Bass Guitar pic.twitter.com/DompMwdVbT
3.40316E+17,N,I haven't smoke a cig in weeks. The nicotine has finally worn off my system. Marijuana on the other hand....
3.40317E+17,N,"â€œ@StoicCharles6: Thank you @ImprintedSoulsR for letting me perform ""Homeless"" and ""Nicotine"" tonight!! Grateful for the opportunity!!!â€ù"
3.40319E+17,N,Ilovechunk and pizza and whiskey and nicotine and other stupid shit @ItsAhTrap. #slothgang
3.40319E+17,N,"I'm bored, I guess I'll pack a lip. Using nicotine to cure boredom is not a smart move. Fuck it."
3.40319E+17,Y,I guess the Doctor was right when he said don't eat any dairy products within 2 hours of taking this Levofloxacin. #almostanaccident 3 times
3.40319E+17,N,Come on @SportsCenter Someone give PJ a throat lozenge or some tea.
3.4032E+17,N,I'm pretty sure the symptoms for cymbalta are worse than being depressed
3.40321E+17,N,"Gods of the Undersleep, I invoke you to make this day bearable! By the holy names of coffee, snackwich and nicotine!"
3.40321E+17,N,"@Coateshanger one prozac a day, husbands a CPA"
3.40322E+17,N,Burning Down the Nicotine Armoire
3.40323E+17,N,"@TIMEVALUMIKEK thank you. Am trying to figure out what to do next. Copaxone, betaseron & now tysabri not working."
3.40323E+17,N,"Whenever I tell my mom about a boy being mean to me she always says ""Is he on Prozac? He is, isn't he?"" What are you saying mom?!"
3.40324E+17,N,"@LawGoalie29 have you tried any? I take Effexor for my anxiety, it works really well."
3.40324E+17,N,Nicotine and faded dreams
3.40324E+17,N,"i swear food has nicotine in it, cause im addicted to that shit."
3.40325E+17,N,@NICKIMINAJ smoked out...weed and nicotine.
3.40328E+17,N,"@mrnick was getting out of control. I had no idea that coming off it would be so awful. Other than Paroxetine, I thought SSRIs were easy"
3.40332E+17,N,"Gotta thank The Lord for the weed and the nicotine, I can't sleep close my eyes and see wicked things"
3.40332E+17,Y,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop
3.40332E+17,N,@DoctorBlueDream and when I came off Prozac the cycling started again. I would go from being down to being extremely manic and evil >>
3.40334E+17,N,always there every time you need me it aint love but just like nicotine youre addicted to a feelin you can only get from me &your cigarettes
3.40334E+17,N,A prozac a day makes the voices away
3.40335E+17,N,@marlon_munoz1 @kelsieleighhb that doesn't make any sense at all. Stop. And you get liquid with no nicotine.
3.40336E+17,N,Need some Cymbalta up in this place
3.40336E+17,N,A push of Caffeine and some nicotine to watch the rain.
3.40336E+17,N,Lack of nicotine.
3.40336E+17,N,"@moeeemarie @Jimsdope @dannymrt @seaggsta @Juggs128 @LeighAE I can't wait to wake up sticky, w/ nicotine in my teeth"
3.40337E+17,N,Smoking should be banned...the nicotine is found in cigarettes and that makes smoking addictive.
3.40341E+17,N,"â€œThat is all I want in life: for this pain to seem purposeful.â€ù â€”Prozac Nation, Elizabeth Wurtzel."
3.40341E+17,N,Sick of being ignored by her so I quit her like she was nicotine .
3.40344E+17,N,"#MyQuitSmokingMessage 4k+ dangerous & harmful chemicals in a cig - Nicotine, Tar, Carbon Monoxide, Urea, Lead & more pic.twitter.com/JRpnQNB1ij"
3.40344E+17,N,"My first nicotine today, and a cup of tea. What a wonderful day."
3.40345E+17,N,"#ERtips ""Safe"" electronic cigarette is a lie- you still get nicotine, which can lead to vascular disease. Common side effect: impotence"
3.40345E+17,Y,Do you know how badly I want a cigarette right now? But no. I manfully suffer through nicotine withdrawalâ€”all for you #sacrifice
3.40345E+17,Y,I'm void of nicotine and my moods are void of stability.
3.40346E+17,N,"I need some abx. Anyone got some laying around? I prefer levaquin, but will settle for anything except flagyl because I like beer."
3.40347E+17,N,"Nicotine? Too simple. I'm addicted to another chemical compound, it's called human."
3.40347E+17,N,is association of association? May disapear the corcet and the drug store Zyprexa Lonasen Invega Abilify and two more other things.May not s
3.40348E+17,N,This girl got me hooked like nicotine
3.40354E+17,N,"If you really have money, don't buy cigars. Buy nicotine patch instead. So you can poison your own self. Not ours. #WorldTobaccoDay"
3.40355E+17,N,"@PhoenixMCtyPune By putting up billboards saying, ""Life is pure,why intoxicate it with nicotine?"" #TobaccoFreePune"
3.40357E+17,N,"@WellnessMumbai #TrashTobacco nicotine in tobacco causes increase in heart rate, BP. Nicotine also causes your blood vessels to narrow."
3.40358E+17,N,"Storage vaculose: plants store starch, toxins(nicotine), and pigments."
3.4036E+17,N,RT '@Dave_Bugzy #MOH #Shisha delivers the addictive drug nicotine and is at least as toxic as cigarette smoke #WorldNoTobaccoDay
3.40361E+17,N,"Nicotine, valium, vicodin, marijuana, ecstasy and alcohol. Ccccocaine!!!!!"
3.40361E+17,N,And jfc I can't believe I watched that many eps. The Prozac must be working. Lol. Now I w stfu and stop clogging your timeline w bs. :D
3.40361E+17,N,@RaeeLovesJays: I wanna stop smoking so bad nicotine feen
3.40361E+17,N,I need a nicotine!!!!!!!!!
3.40362E+17,N,Now.. is time with Nicotine and Caffeine :))
3.40362E+17,N,Morning coffee and nicotine in garden - nostrils filled with scent lilac and rowan. And it's Friday. Bring it on!
3.40363E+17,N,"@walterrrr it's my nicotine patch. besides, i spend about an eighth of the time i spent on facebook on twitter now."
3.40367E+17,N,"@MiLOKMAT #ISayNoToSmokingBecause Intake of so much nicotine, can make u a dead machine! pic.twitter.com/fPTXXAsg3I"
3.40367E+17,N,"Thanks to all my re-tweeters, your support is very much appreciated. I took the full dosd of Olanzapine last night #sluggish"
3.4037E+17,N,"@dancleverley that's sly if she doesn't, I need nicotine to be able to deal with that women"
3.4037E+17,N,"#WorldNoTobaccoDay ""Man Fainted 3 times at the Airport"" Tar & Nicotine causes the addiction!!"
3.4037E+17,N,@ameehewer8 I think we all need more than nicotine!! Haha see you inabit
3.4037E+17,N,@SabaEm Paxil? Prozac
3.4037E+17,N,Break time #caffine #nicotine roll on 11:45
3.40371E+17,N,â€œSmoking can make your nipples fall off and turn them purple because nicotine and carbon monoxide disrupt the blood flow in nipples.â€ù 
3.40371E+17,N,Quitting smoking: Licensed medications are effective: Nicotine replacement therapy and other licensed drugs can help people quit smok...
3.40372E+17,Y,"@me_hypnoticeyes count kum hai, can't avoid it being a nicotine addict. :/"
3.40372E+17,N,Smoking can make ur nipples fall off & turn them purple because nicotine & carbon monoxide disrupt the blood flow in nipples @tiffanyhudsonx
3.40373E+17,N,Bananas contain a natural chemical which can make a person happy. This same chemical is also found in Prozac.
3.40374E+17,N,@CeeJoz Haha.I haven't enough Prozac to handle that scenario.
3.40383E+17,N,#Prozac come and help me please!
3.40385E+17,N,I got that kind of headache only nicotine can cure.
3.40388E+17,N,@MiLOKMAT #ISayNoToSmokingBecause nicotine addicts can and do die young!!
3.40388E+17,N,"Inspiring!nicotine addiction je?""@moodewji: It's almost 3 weeks now that I have stopped smoking. Pig vita tumbaku: Zuia matangazo ya sigara"""
3.4039E+17,N,... I expect by the end of the day all of the drugs will have melted and I'll be standing in a puddle of hydrocodone and venlafaxine.
3.40399E+17,N,"Rules of Prozac: 1: You can never sleep, ever again. NEVER EVER 2: No you may NOT switch your brain off. Ever. 3: Exhaustion is your friend."
3.40399E+17,N,hope dinner is nice for darwin people. pharrell relaxed.... he is on prozac though!!!!!
3.40425E+17,N,Up early for my infusion so I can enjoy the pool/sun the rest of the day. #faith #infusion #tysabri #MS #fighter
3.40427E+17,N,$BIIB EMA Recommends Extension Of Existing Indication for Tysabri
3.40432E+17,N,"You can't butter a Prozac - haha, best conversation on effect of carbs on mood in winter on 702 at the moment"
3.40433E+17,N,"A local pharmacist reported 80% of prescriptions were for anti-depressants. More laughter, less Prozac! Share an attitude of gratitude!"
3.40433E+17,N,@AppleNatasa K-Stew: Prozac for the new generation :D
3.40436E+17,N,@THEDUFFELLA you need prozac. pic.twitter.com/1KvLWLxiWO
3.4044E+17,N,"@lodaox Really, even Tysabri? What kind of symptoms or events are you experiencing even while on Tysabri? (if you dont mind me asking)"
3.40447E+17,N,"Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI"
3.40451E+17,N,Do you know what is Badass ? Ciprofloxacin that's what's Badass 
3.40464E+17,N,Mom asking me how to pronounce ciprofloxacin.. lolol
3.40473E+17,N,Prozac + birth control + kush = no no
3.40475E+17,N,@johnpstrohm @Mike_Doughty_ I think it's called â€œlozenge rockâ€ù.
3.40478E+17,N,"You're so happy , You're like Santa on Prozac At Disneyland Getting laid"
3.40478E+17,N,"@Ta3fox Yeah, Pristiq is a different formulation or something of Effexor. So similar withdrawal stuff :("
3.40479E+17,N,"I want some bupropion, for too long now. Prozac sucks."
3.4048E+17,N,somma yall need to take Prozac
3.40482E+17,N,Doc: we tried Xanax Me:didn't work D:Prozac M:nada D:Lorazepam M: zip D: it can only mean one thing M: ??? D: you're just an natural asshole
3.40483E+17,N,"Fed medicare sets med cost rates: fact. Cipro for fish & Cipro for humans, same pills & mfg, 60 ct 500mg $29.99 vs $499.00. See the problem."
3.40483E+17,N,I got your prozac ready.. RT @Paulie_Bruz: If the #Mets go to Miami and lose this series let alone a game to the Marlins I will be FURIOUS
3.40484E+17,N,@Vixoen Sequel? You mean Seroquel? (I think Sequel is what you take before writing your second book.)
3.40485E+17,N,@Ra_Bies Give her a Prozac and she will fly
3.40486E+17,N,"Yeah. The vet is prescribing my dog Prozac. Great. Ummm, really, this is happening in my life."
3.40488E+17,N,"Elizabeth Wurtzel wrote in Prozac Nation that ""Dallas in 1988 was depressed and depressing."" I am here to tell you today it has not changed."
3.40499E+17,N,@jaymohr37 Pacers are like Jay humping his wife on Paxil. They can't finish! #Jaymohrsports #afootshorter
3.40499E+17,N,@More11life It appears that this is a side effect of the levaquin I started on :( NOT COOL!!! Hopeful it goes away soon.
3.40501E+17,N,@HanLovesCheryl yeah I've taken it before but it didnt work for me... Then I tried Prozac now I don't take anything.. I just cope. X miss u
3.40503E+17,N,@chinesewifi Sugar-free gum lozenge used in place of return key for Apple keyboard (Winterfrost flavor)
3.40505E+17,N,Just noticed how ridiculous the Halls throat lozenge wrappers are.
3.40511E+17,N,@prozac aw no pls don't :(
3.40512E+17,Y,I need more medication than this.My body is already building a tolerance for the Prozac I've been taking.
3.40521E+17,N,the Dot com/Prozac crash
3.40522E+17,N,"After explaining MOA of lipitor and metoprolol to my elderly patient 'Thank you, hon, ain't no one never explained nothing to me before'"
3.40524E+17,N,The weather is on Prozac now? RT @PWP_Weather Dry weather expected in the country. Temperatures would start to rise. Depression weakens
3.40528E+17,N,Replace that Cymbalta with a twice-daily regime of Mexican food.
3.40531E+17,Y,@ItsMeCreezy I hate to hear that. Taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally
3.40532E+17,N,#CMSC2013: PTM is an important tool to allow patients to deliver a bolus of extra baclofen for pain/spasticity #MSresearch
3.40532E+17,N,#CMSC2013: PTM is an important tool to allow patients to deliver a bolus of extra baclofen for pain/spasticity #MSresearch
3.40541E+17,N,@sterlingkayy oh geeze lol well i wish you luck on getting a prozac lol
3.40544E+17,N,I've been in #porn for 10 years and am not on #Prozac or #Zoloft..... yet
3.40545E+17,N,@mocoddle We should just add prozac to the water supply. Problem solved!
3.40546E+17,N,"Okay, moving backwards, our IT guys have been Glasses, Turban, Ear Hair, Fatty 3, Shorts, Fatty 2, Lozenge, and Fatso."
3.40547E+17,N,Alcohol and Prozac great
3.40551E+17,N,"No, but guys: Don't go on twitha after taking valium, prozac and steriods. Combination will fuck you up. :'D"
3.40552E+17,N,â€œ@DickyChesworth: @marknolan70 @jasonbrooks68 We are screwed thenâ€ù my mum must have been on Prozac lol
3.40552E+17,N,@Sohanny Is one Prozac???? You are funny when you call him that!
3.40554E+17,N,@carrchris1998 depressed. cymbalta can help
3.40555E+17,N,RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.
3.40555E+17,N,â€œ@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.â€ù @sukhsinghgill
3.40555E+17,N,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. thats why I love bananas
3.40555E+17,N,Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.
3.40555E+17,N,â€œ@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.â€ù *Going bananas!*
3.40555E+17,N,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. I need aa banana stat
3.40555E+17,N,"â€œ@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.â€ù Eat bananas, be happy"
3.40555E+17,N,â€œ@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.â€ù !! BANANAS
3.40555E+17,N,"I see why she is happy""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."""
3.40555E+17,N,RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.//Sin albur.
3.40556E+17,N,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. @vickigarlick14
3.40556E+17,N,â€œ@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.â€ù @SamJamesAllen my secret!
3.40556E+17,N,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. No I understand!!! Eeeeh!
3.40556E+17,N,"LOL!! ""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."""
3.40556E+17,N,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. BANANAS BANANAS
