@RELATION twitter-adr
@ATTRIBUTE id NUMERIC
@ATTRIBUTE allergic NUMERIC
@ATTRIBUTE am NUMERIC
@ATTRIBUTE appetite NUMERIC
@ATTRIBUTE bad NUMERIC
@ATTRIBUTE bananas NUMERIC
@ATTRIBUTE bed NUMERIC
@ATTRIBUTE been NUMERIC
@ATTRIBUTE body NUMERIC
@ATTRIBUTE but NUMERIC
@ATTRIBUTE can NUMERIC
@ATTRIBUTE caused NUMERIC
@ATTRIBUTE causing NUMERIC
@ATTRIBUTE chemical NUMERIC
@ATTRIBUTE commercial NUMERIC
@ATTRIBUTE contain NUMERIC
@ATTRIBUTE crippled NUMERIC
@ATTRIBUTE crying NUMERIC
@ATTRIBUTE cymbalta NUMERIC
@ATTRIBUTE definitely NUMERIC
@ATTRIBUTE depression NUMERIC
@ATTRIBUTE diary NUMERIC
@ATTRIBUTE dont NUMERIC
@ATTRIBUTE drowsy NUMERIC
@ATTRIBUTE due NUMERIC
@ATTRIBUTE effexor NUMERIC
@ATTRIBUTE experiencing NUMERIC
@ATTRIBUTE fda NUMERIC
@ATTRIBUTE feel NUMERIC
@ATTRIBUTE fluid NUMERIC
@ATTRIBUTE found NUMERIC
@ATTRIBUTE gain NUMERIC
@ATTRIBUTE gained NUMERIC
@ATTRIBUTE glassncision NUMERIC
@ATTRIBUTE had NUMERIC
@ATTRIBUTE hating NUMERIC
@ATTRIBUTE headaches NUMERIC
@ATTRIBUTE help NUMERIC
@ATTRIBUTE hurts NUMERIC
@ATTRIBUTE i NUMERIC
@ATTRIBUTE is NUMERIC
@ATTRIBUTE it NUMERIC
@ATTRIBUTE lamotrigine NUMERIC
@ATTRIBUTE lbs NUMERIC
@ATTRIBUTE legs NUMERIC
@ATTRIBUTE lozenge NUMERIC
@ATTRIBUTE made NUMERIC
@ATTRIBUTE makes NUMERIC
@ATTRIBUTE making NUMERIC
@ATTRIBUTE me NUMERIC
@ATTRIBUTE messed NUMERIC
@ATTRIBUTE munchies NUMERIC
@ATTRIBUTE muscle NUMERIC
@ATTRIBUTE my NUMERIC
@ATTRIBUTE natural NUMERIC
@ATTRIBUTE neck NUMERIC
@ATTRIBUTE next NUMERIC
@ATTRIBUTE nicotine NUMERIC
@ATTRIBUTE nightmare NUMERIC
@ATTRIBUTE off NUMERIC
@ATTRIBUTE olanzapine NUMERIC
@ATTRIBUTE on NUMERIC
@ATTRIBUTE pain NUMERIC
@ATTRIBUTE pains NUMERIC
@ATTRIBUTE person NUMERIC
@ATTRIBUTE pic NUMERIC
@ATTRIBUTE prozac NUMERIC
@ATTRIBUTE quetiapine NUMERIC
@ATTRIBUTE restless NUMERIC
@ATTRIBUTE retention NUMERIC
@ATTRIBUTE rivaroxaban NUMERIC
@ATTRIBUTE rt NUMERIC
@ATTRIBUTE same NUMERIC
@ATTRIBUTE sense NUMERIC
@ATTRIBUTE seroquel NUMERIC
@ATTRIBUTE sick NUMERIC
@ATTRIBUTE since NUMERIC
@ATTRIBUTE skin NUMERIC
@ATTRIBUTE sleep NUMERIC
@ATTRIBUTE stone NUMERIC
@ATTRIBUTE taking NUMERIC
@ATTRIBUTE tendon NUMERIC
@ATTRIBUTE this NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE tired NUMERIC
@ATTRIBUTE uberfacts NUMERIC
@ATTRIBUTE up NUMERIC
@ATTRIBUTE was NUMERIC
@ATTRIBUTE weight NUMERIC
@ATTRIBUTE withdrawal NUMERIC
@ATTRIBUTE withdrawals NUMERIC
@ATTRIBUTE wondering NUMERIC
@ATTRIBUTE zombie NUMERIC
@ATTRIBUTE d2v0 NUMERIC
@ATTRIBUTE d2v1 NUMERIC
@ATTRIBUTE d2v2 NUMERIC
@ATTRIBUTE d2v3 NUMERIC
@ATTRIBUTE d2v4 NUMERIC
@ATTRIBUTE d2v5 NUMERIC
@ATTRIBUTE d2v6 NUMERIC
@ATTRIBUTE d2v7 NUMERIC
@ATTRIBUTE d2v8 NUMERIC
@ATTRIBUTE d2v9 NUMERIC
@ATTRIBUTE d2v10 NUMERIC
@ATTRIBUTE d2v11 NUMERIC
@ATTRIBUTE d2v12 NUMERIC
@ATTRIBUTE d2v13 NUMERIC
@ATTRIBUTE d2v14 NUMERIC
@ATTRIBUTE d2v15 NUMERIC
@ATTRIBUTE d2v16 NUMERIC
@ATTRIBUTE d2v17 NUMERIC
@ATTRIBUTE d2v18 NUMERIC
@ATTRIBUTE d2v19 NUMERIC
@ATTRIBUTE d2v20 NUMERIC
@ATTRIBUTE d2v21 NUMERIC
@ATTRIBUTE d2v22 NUMERIC
@ATTRIBUTE d2v23 NUMERIC
@ATTRIBUTE d2v24 NUMERIC
@ATTRIBUTE d2v25 NUMERIC
@ATTRIBUTE d2v26 NUMERIC
@ATTRIBUTE d2v27 NUMERIC
@ATTRIBUTE d2v28 NUMERIC
@ATTRIBUTE d2v29 NUMERIC
@ATTRIBUTE d2v30 NUMERIC
@ATTRIBUTE d2v31 NUMERIC
@ATTRIBUTE d2v32 NUMERIC
@ATTRIBUTE d2v33 NUMERIC
@ATTRIBUTE d2v34 NUMERIC
@ATTRIBUTE d2v35 NUMERIC
@ATTRIBUTE d2v36 NUMERIC
@ATTRIBUTE d2v37 NUMERIC
@ATTRIBUTE d2v38 NUMERIC
@ATTRIBUTE d2v39 NUMERIC
@ATTRIBUTE d2v40 NUMERIC
@ATTRIBUTE d2v41 NUMERIC
@ATTRIBUTE d2v42 NUMERIC
@ATTRIBUTE d2v43 NUMERIC
@ATTRIBUTE d2v44 NUMERIC
@ATTRIBUTE d2v45 NUMERIC
@ATTRIBUTE d2v46 NUMERIC
@ATTRIBUTE d2v47 NUMERIC
@ATTRIBUTE d2v48 NUMERIC
@ATTRIBUTE d2v49 NUMERIC
@ATTRIBUTE d2v50 NUMERIC
@ATTRIBUTE d2v51 NUMERIC
@ATTRIBUTE d2v52 NUMERIC
@ATTRIBUTE d2v53 NUMERIC
@ATTRIBUTE d2v54 NUMERIC
@ATTRIBUTE d2v55 NUMERIC
@ATTRIBUTE d2v56 NUMERIC
@ATTRIBUTE d2v57 NUMERIC
@ATTRIBUTE d2v58 NUMERIC
@ATTRIBUTE d2v59 NUMERIC
@ATTRIBUTE d2v60 NUMERIC
@ATTRIBUTE d2v61 NUMERIC
@ATTRIBUTE d2v62 NUMERIC
@ATTRIBUTE d2v63 NUMERIC
@ATTRIBUTE d2v64 NUMERIC
@ATTRIBUTE d2v65 NUMERIC
@ATTRIBUTE d2v66 NUMERIC
@ATTRIBUTE d2v67 NUMERIC
@ATTRIBUTE d2v68 NUMERIC
@ATTRIBUTE d2v69 NUMERIC
@ATTRIBUTE d2v70 NUMERIC
@ATTRIBUTE d2v71 NUMERIC
@ATTRIBUTE d2v72 NUMERIC
@ATTRIBUTE d2v73 NUMERIC
@ATTRIBUTE d2v74 NUMERIC
@ATTRIBUTE d2v75 NUMERIC
@ATTRIBUTE d2v76 NUMERIC
@ATTRIBUTE d2v77 NUMERIC
@ATTRIBUTE d2v78 NUMERIC
@ATTRIBUTE d2v79 NUMERIC
@ATTRIBUTE d2v80 NUMERIC
@ATTRIBUTE d2v81 NUMERIC
@ATTRIBUTE d2v82 NUMERIC
@ATTRIBUTE d2v83 NUMERIC
@ATTRIBUTE d2v84 NUMERIC
@ATTRIBUTE d2v85 NUMERIC
@ATTRIBUTE d2v86 NUMERIC
@ATTRIBUTE d2v87 NUMERIC
@ATTRIBUTE d2v88 NUMERIC
@ATTRIBUTE d2v89 NUMERIC
@ATTRIBUTE d2v90 NUMERIC
@ATTRIBUTE d2v91 NUMERIC
@ATTRIBUTE d2v92 NUMERIC
@ATTRIBUTE d2v93 NUMERIC
@ATTRIBUTE d2v94 NUMERIC
@ATTRIBUTE d2v95 NUMERIC
@ATTRIBUTE d2v96 NUMERIC
@ATTRIBUTE d2v97 NUMERIC
@ATTRIBUTE d2v98 NUMERIC
@ATTRIBUTE d2v99 NUMERIC
@ATTRIBUTE class {N,Y}
@DATA
341690963808370690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00564018,0.0123048,-0.01535,0.00383273,-0.0158305,0.0108423,0.00573605,-0.0115784,-0.00152227,0.00923973,-0.00709973,-0.0090072,-0.0127677,-0.0192642,0.0139993,0.0163108,0.0059337,-0.00639841,0.00741054,-0.00874062,-0.00505594,0.00282459,0.00589309,0.0184371,0.0177932,0.00248262,-0.00328725,0.00865246,-0.0133384,-0.0121101,-0.0133452,0.00152463,0.00285206,0.00405622,0.00108238,0.00112603,0.00329478,-0.00611054,0.0097063,-0.0167378,-0.0128013,-0.00400667,-0.00500213,-0.00487032,0.00978617,-0.000190758,0.0192015,0.00723043,0.00237085,-0.00551742,-0.000441425,0.000378442,9.66212e-05,-0.00273535,0.00281759,-0.0077674,0.000221147,0.00260762,-0.0040531,-0.00887746,-0.0038944,0.0131205,0.00757198,-0.00596075,0.0135186,0.00262867,-0.0016343,0.00705208,-0.00341245,-0.00300618,-0.0142138,-0.00833109,-0.0107872,0.00265684,-0.00708765,-0.00531692,0.000187643,0.00882386,0.0102108,0.00788628,-0.00529523,0.00837714,-0.00630506,-0.0103407,0.0080159,-0.0050893,-0.0145526,-0.0137285,0.0215141,-0.0187103,-0.0234232,-0.0018121,-0.0123699,0.00284446,-0.0128384,0.0029986,0.00258968,0.0150089,0.00249198,0.00707317,Y
341691291467403265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00435831,0.00854851,-0.0039739,0.00150621,-0.00996762,0.010897,0.00158554,-0.00745011,0.00285209,0.00879078,0.000947504,-0.00196392,-0.00920374,-0.0142385,0.00399422,0.00834917,0.00178986,-0.0111707,0.000677137,-0.00831921,-0.00218778,0.000444812,0.0056474,0.00651608,0.0119498,0.0033665,-0.000798409,0.00776057,-0.0114793,-4.23849e-05,-0.0107993,-0.00173141,0.00337273,-0.00339007,0.00263403,0.00478965,0.00311474,0.00273056,0.00810723,-0.0142573,-0.00484131,-0.00511364,-0.000939233,-0.00358113,0.00821285,-0.0012531,0.00433856,0.0104669,0.00429528,-0.0032356,-0.00508609,-0.00217163,0.00162678,0.00313589,-0.00339681,-0.00293144,0.0019319,0.000504772,-0.00692821,-0.000789536,-0.00304834,0.000874679,0.00177454,-0.00428359,0.00734801,0.00427236,-0.00556584,-0.00203066,-0.00202584,-0.00584302,-0.00411597,-0.000545201,-0.00261728,0.00329105,-0.00292045,0.00326817,0.00760404,0.00237156,0.00522942,0.00377285,-0.00207609,0.00950684,-0.00193851,-0.00434206,0.000815769,-0.00719105,-0.00862665,-0.00992531,0.0124908,-0.0141824,-0.0168546,-0.00189175,-0.00686816,0.00790887,-0.00118183,0.00289692,0.000721055,0.00585666,8.25645e-05,0.00130408,N
341692485489278977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188597,-0.00184071,0.00828596,-0.00557085,0.000357538,-0.00210717,-0.00434954,0.00247789,0.000792319,-0.00597424,0.00208917,0.00113707,0.011549,0.00295933,-0.0062122,-0.009002,-0.00736349,-0.000530796,-0.00739966,-0.00277039,-0.00214515,0.00223309,-0.00370143,-0.0021114,-0.00358719,9.84465e-05,0.000592891,-7.15524e-05,0.00667284,0.00534706,0.000987327,-0.00370409,-0.00366558,-0.00390673,-0.00419353,0.000422093,0.0042627,0.00163683,0.00195632,0.00574202,0.00453366,0.00691616,0.00463118,0.00118187,0.000352093,-0.00200878,-0.0084007,0.000419105,-0.0011217,-0.00325273,0.00311061,0.00500077,-0.00238057,-0.00026201,0.00566365,0.00728202,-0.00514665,0.000684202,0.00469649,0.00372691,0.00166563,9.23144e-05,-0.00272723,-9.47182e-07,0.000326853,-0.000108753,-0.001819,-0.00491406,-0.00488794,-0.00208543,0.004477,0.00323407,0.00402664,0.001731,-0.00183813,-0.00159325,0.000734184,-0.00227277,0.000436848,0.00302539,0.00228044,-0.00571206,0.00362734,0.00455993,-0.00504663,0.00174447,0.000405678,0.00205991,-0.0064419,0.0112202,0.00319544,-0.00549039,0.00027041,-0.00525825,-0.00149896,-0.00155631,-0.00501096,-0.00603993,-0.00141512,0.000837485,N
341696140116365312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668025,0.0138881,-0.0188731,0.00206494,-0.0169161,0.0169613,0.00831858,-0.0260871,0.00320853,0.0145997,-0.0102361,-0.0200477,-0.0251206,-0.0265012,0.0110678,0.0269962,0.0139523,-0.0146626,0.015088,-0.014152,-0.0110248,0.00165741,0.00638917,0.030401,0.0240864,0.00514822,-0.000900277,0.00675647,-0.0185249,-0.0135395,-0.0149132,0.00118481,-0.00229268,0.00173993,0.00173866,0.00531833,-0.00179687,-0.000844504,0.00823054,-0.0331762,-0.0229901,-0.00569075,-0.00758247,-0.00567421,0.0120828,-0.00346699,0.0177856,0.015308,0.00205751,-0.00450999,-0.00806107,-0.00198593,0.00358476,-0.0028843,-0.0072694,-0.0150955,0.00858602,-0.000991985,-0.0146526,-0.0180208,-0.00987037,0.0110505,0.00235573,-0.000169755,0.0205397,0.00646264,-0.00968355,0.00794583,0.00121879,-0.0103935,-0.0132036,-0.00420911,-0.0164504,0.0088124,-0.00980953,0.0020975,0.0083725,0.00868943,0.0120134,0.00418263,-0.0165192,0.0191304,-0.00559004,-0.00739869,0.0149942,-0.0072524,-0.0139794,-0.0183116,0.0227135,-0.0348481,-0.0356151,0.000572227,-0.0124285,0.0073351,-0.0138396,0.00845018,0.00936308,0.0115331,0.00514497,0.0059832,N
341698783702310913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122243,0.0025412,0.00179273,0.000142004,-0.00732751,0.00639264,-0.00396275,0.000826002,-0.00302098,-0.00152328,-0.0021289,-0.00194713,-0.00823181,-0.0036508,0.00441597,-6.07449e-06,-0.000580418,-0.00595134,0.00257675,0.00173785,-0.00406948,0.00204777,0.00500101,0.00462089,0.00621447,-0.00427884,0.00260004,-0.000276168,-0.00650799,-0.00597624,0.000486586,-0.00188077,-0.00429324,-0.0034867,0.00294985,0.00324859,0.00472315,-0.00381224,0.00380231,-0.00843627,0.00175784,0.00205692,-0.00492048,0.00186641,0.00573605,-0.00367253,-0.00130403,0.00305304,-0.0034835,0.00139516,0.00369079,-0.0041745,-0.00107294,0.00318703,-0.00311652,-0.00275715,0.00514434,0.000238749,-4.61378e-05,-0.00618077,-0.000150909,0.00543621,-0.00243834,-0.00507126,0.00421755,0.00266644,0.00144619,-0.0018065,3.1404e-05,-0.00426818,-0.000131181,-0.000748255,-0.00441208,0.00230642,-0.00434962,-0.00526027,0.00056491,0.00129269,0.000308668,0.00480426,-0.00417922,-0.00198113,-0.00499706,0.000277955,9.31513e-05,0.00219719,0.000294278,-0.00108059,0.00634862,-0.00346503,-0.00936242,-0.00233363,-0.00321547,0.00547495,-0.0048818,0.00589504,-0.00129956,0.00575402,0.00144878,0.000270907,N
341700947707314178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126372,0.00886124,-0.00745318,-0.0016499,-0.00952636,0.00703218,0.00519454,-0.00375158,0.00410284,0.00841918,-0.00183831,-0.00103719,-0.00336973,-0.00992853,0.00786485,0.0039396,0.00260909,-0.00357775,0.000522306,-0.00425639,-0.000280754,0.00347102,0.00350374,0.00750564,0.0107755,-0.00220113,0.00481492,0.0013428,-0.00335784,0.000720682,-0.00129412,-0.00185879,-0.000125582,0.000930056,0.00592818,0.00196869,-0.00513964,0.0021288,-0.00114268,-0.00531793,-0.0101473,0.000330037,-0.000262212,-0.00633299,0.00132464,0.00155597,0.0030505,0.00818018,0.00540992,-0.00311359,-8.83392e-05,-0.00558702,-0.00101525,-0.000589388,-0.00515484,-0.00278507,-0.00109831,0.00046165,-0.000260077,-0.00152882,0.00133853,-0.000549893,-0.0011792,0.00079014,0.000667159,0.00324447,-0.00187674,-0.000211479,-0.000228625,-0.0037091,-0.00536608,-0.000146282,-0.00555776,0.00527472,-0.00858185,-0.000203008,-0.00232074,0.000178625,0.00459088,0.000371376,-0.00636888,0.00403072,-0.00275397,-0.00414141,0.00108035,0.0022164,-0.00127089,-0.000806203,0.00972865,-0.012228,-0.00575909,0.00123362,-0.00632229,0.000541474,-0.00402105,0.00207294,0.00436872,0.00271191,-0.00136244,-0.00223689,N
341705011144822785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118429,0.0211966,-0.0342917,0.0125716,-0.040808,0.030372,0.0068305,-0.0403762,0.00259681,0.0276118,-0.0142898,-0.0297837,-0.0576461,-0.0439286,0.0324795,0.0510487,0.0255496,-0.0299771,0.0183441,-0.0142669,-0.0141977,0.00231753,0.0166632,0.056012,0.0439784,0.0124293,0.00840829,0.0212512,-0.046678,-0.025873,-0.0331567,0.0129783,-0.0113823,-0.00460194,0.00106836,0.0176502,0.0026091,-0.00769323,0.0259973,-0.0573418,-0.0373186,-0.0191339,-0.00784709,-0.0181529,0.0188991,-0.00652016,0.0400945,0.0314691,0.0123033,-0.00659341,-0.00548187,-0.00519636,0.00964061,-0.00551072,-0.00760414,-0.0192837,0.0135365,-0.00510733,-0.0217803,-0.0226479,-0.0229913,0.0211593,0.00681412,-0.0116447,0.0390481,0.00280874,-0.0117691,0.0106275,0.00562207,-0.0170683,-0.0291405,-0.0128531,-0.0246777,0.0164442,-0.0212979,0.00256602,0.0148292,0.0238968,0.0200717,0.0105189,-0.0274868,0.0289666,-0.0175003,-0.0224719,0.0170533,-0.00959597,-0.034914,-0.0334333,0.055045,-0.067442,-0.0677619,0.00958413,-0.0304841,0.0226851,-0.0235288,0.0271762,0.0164938,0.0300158,0.0191856,0.0151069,N
341708721212231680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00524618,0.00549385,-0.0123918,0.00384202,-0.00670788,0.00444938,0.000597612,-0.00611574,-0.000518304,0.00441435,0.00173599,-0.00543898,-0.0137578,-0.00501061,0.00810176,0.00793369,0.00639507,-0.00249531,0.00346797,-0.00699132,-0.00332424,-0.00310959,0.00521666,0.0117929,0.00971243,0.000275564,0.0056174,0.0057301,-0.0105198,-0.0060775,-0.00722977,0.00337504,0.00239978,-0.0026831,0.00622695,0.00385612,-0.000757605,-0.00292325,0.00725105,-0.0127962,-0.00797529,-0.00576196,0.00313005,-0.00443046,0.00782175,0.00217425,0.00941733,0.00568265,0.00593208,0.00293455,-0.00129273,0.00188515,0.007049,-0.00449546,0.00234445,-0.000997138,-0.00242392,-0.00293577,-0.00311657,-0.00701894,-0.00372351,0.00226515,0.00509249,0.000242448,0.00342245,0.00474602,-0.00401559,0.000849273,0.00269242,-0.00505086,-0.0061,-0.00705954,-0.0101003,0.00704401,-0.00833728,0.00413721,0.000119961,0.00369335,0.00635663,0.00168522,-0.00608974,0.00896906,-0.00208999,5.82459e-05,0.00495921,0.000301912,-0.0110472,-0.00260835,0.0148797,-0.016879,-0.0132878,0.00179047,-0.0088202,0.000829436,-0.0103826,0.00841944,0.00193286,0.00537305,0.00627152,0.00118891,N
341709773672153088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550535,0.00489541,-0.0104931,-0.00161658,-0.0103213,0.00998597,-0.00163089,-0.0116934,-0.00330829,0.0103479,-0.00602075,-0.0100587,-0.0192894,-0.00945565,0.00388957,0.0105183,0.00380006,-0.00889852,0.00306098,-0.00726302,-0.00542068,-0.00424566,0.00542796,0.01722,0.0157338,0.00597662,0.00601413,0.00947678,-0.00859475,-0.00673575,-0.00565541,0.00427547,0.000123341,0.00184267,0.00180016,0.0021467,0.00177794,-0.00659536,0.00308685,-0.0178373,-0.0116656,-0.00123889,0.000568309,-0.00786843,0.00277062,-0.000742067,0.0137511,0.00953679,0.00902773,-0.00199262,-0.00386069,-0.00346635,0.00500982,-0.00173441,-0.00324489,-0.0108678,0.00230499,-0.000225313,-0.00720126,-0.00686654,-0.00404096,0.00448345,0.00532313,-0.00652092,0.0134792,-0.00295234,-0.0075428,-0.000925016,0.00571653,0.000616625,-0.00334034,-0.00663065,-0.0122536,0.00718347,-0.00782219,0.00271835,-0.000828459,0.00704597,0.0057952,0.00623658,-0.0126134,0.0060436,-0.003305,-0.00612657,0.00851013,-0.00136187,-0.00499229,-0.0106957,0.0166002,-0.0242819,-0.0150341,0.00033317,-0.00964773,0.00368195,-0.00315527,0.00178472,0.00136368,0.0100122,0.00869562,0.00241166,N
341710153135054849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734508,0.0348996,-0.0412466,0.0163579,-0.0484913,0.0322492,0.0116178,-0.0532909,-0.00134021,0.0251836,-0.0125398,-0.0418024,-0.0586833,-0.050059,0.0306119,0.0589391,0.0293864,-0.0333793,0.030069,-0.0234771,-0.016243,-0.00586861,0.0210616,0.0608972,0.0526773,0.0106306,0.00576958,0.0286035,-0.0552299,-0.0331398,-0.0372324,0.0102138,-0.00864866,-0.00255509,0.00485156,0.0164279,0.00279135,-0.00578967,0.0248039,-0.0713145,-0.0445072,-0.0291797,-0.00488322,-0.0213305,0.0194562,-0.00846623,0.0537527,0.0291262,0.0207275,-0.00951834,-0.00772281,-0.00768069,0.0126037,-0.00932274,-0.010831,-0.0225119,0.00709878,-0.00542613,-0.0279771,-0.0306657,-0.0238293,0.0257088,0.00728678,-0.0073896,0.0408752,0.00230156,-0.0169518,0.010712,0.000313611,-0.0220144,-0.0300686,-0.0122053,-0.0358149,0.0135878,-0.0317776,-0.00131271,0.0152347,0.0295282,0.0268591,0.0126171,-0.0369916,0.0339042,-0.019702,-0.0258179,0.0275241,-0.0111888,-0.0349864,-0.0444687,0.058949,-0.0816037,-0.0755572,0.0125377,-0.0334565,0.0200475,-0.0282748,0.0270103,0.0250778,0.0392823,0.0221429,0.0157625,N
341712766903660544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00145771,0.0126166,-0.020963,0.00737873,-0.0203979,0.0104542,0.00595963,-0.0201553,0.00455234,0.0147251,-0.00843163,-0.0159477,-0.0247421,-0.0189576,0.0168027,0.0275185,0.01088,-0.0178298,0.00810819,-0.00483812,-0.00559154,0.000431345,0.0121631,0.0287721,0.0172682,-0.000475676,0.00458441,0.0138478,-0.0171495,-0.0151037,-0.0133847,-0.00113032,-0.00290542,-0.000542531,-0.00107041,0.00925145,0.000253326,-0.0048395,0.00660613,-0.0297049,-0.0179852,-0.00981778,-0.00391794,-0.00994084,0.005435,-0.00930399,0.0239195,0.0168921,0.00777542,-0.00312366,-0.0067106,0.000570709,0.00815408,-0.00122129,0.00087907,-0.0103092,0.00326164,-0.00334864,-0.011635,-0.0134845,-0.0102798,0.0131586,0.00700715,-0.000748696,0.0162914,0.000717821,-0.00922051,0.0019378,-0.000940702,-0.00878557,-0.0172831,-0.00680168,-0.0141904,0.0105974,-0.0163278,0.00356892,0.00907867,0.00982528,0.0070632,0.00473599,-0.0164491,0.0164322,-0.00414344,-0.0134074,0.014373,-0.0101294,-0.0158648,-0.0136688,0.0206259,-0.0368182,-0.0345578,0.00732078,-0.0170937,0.0100152,-0.0172691,0.00693669,0.00592786,0.0151495,0.00588912,0.010245,N
